id,question,A,B,C,D,correct_letter,correct_text,clean_exp,mode,model_name,model_id,answer_provider,answer_model_name,verifier_provider,verifier_model,verifier_model_name,predicted_letter,predicted_text,is_correct,retrieved_context,retrieved_ids,retrieved_scores,hallucination_label,hallucination_reason,timestamp_utc
6bfe528d-3481-47e2-bc3d-d38c56b5f0cc,"A dentist suffered from Hepatitis B infection 3 months back. His laboratory tests are normal, but he is not allowed by the medical board to do surgical practice. He is:",Inactive carrier,Healthy carrier,Convalescent carrier,Paradoxical carrier,C,Convalescent carrier,"Convalescent carrier is the host who continues to harbor the microorganism even after recovering from the clinical disease caused by the same pathogen. Key Points HBsAg: The antigen appears in blood during incubation period and is detectable in most patients during the prodrome and acute phase of the disease. Persistent presence of HBsAg in blood for at least 6 months indicates the carrier state and also indicates the risk of chronic hepatitis and hepatic carcinoma. It is not detectable in the serum during convalescent stage. The presence of HBsAg alone does not necessarily indicate the replication of complete virion, and the patients may not have symptoms of liver damage. Parija SC. Textbook of Microbiology & Immunology. Elsevier Health Sciences; 2014. Page:74,553",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Inactive carrier,False,,,,REASONING_FAILURE,"```json
{
  ""label"": """",
  ""reason"": ""The model incorrectly identified the carrier state. The question describes a patient who had Hepatitis B 3 months ago, has normal lab tests, but is still considered a carrier (not allowed to do surgery). This perfectly fits the definition of a 'convalescent carrier' – someone who has recovered clinically from the disease but continues to harbor and potentially transmit the pathogen. The model chose 'Inactive carrier,' which typically refers to a specific phase within *chronic* Hepatitis B infection characterized by low viral replication and normal liver enzymes, but it does not capture the 'post-acute recovery' aspect as precisely as 'convalescent carrier'. The model failed to make the correct inference regarding the specific type of carrier state described in the scenario, misinterpreting the 'normal laboratory tests' to imply 'inactive' rather than 'convalescent' in the context of recent recovery.""
}
```",2026-04-16T16:54:29.400919+00:00
26a782ca-42b0-441b-a24f-3a368f66727c,A pediatrician in a district hospital with specialization neonatal care unit calls an ophthalmologist for consultation for which of the following?,A newborn with respiratory distress,A baby born at 28 weeks of gestation,Newborn with jaundice,A newborn with bih weight 2300 grams,B,A baby born at 28 weeks of gestation,A baby born at 28 weeks of gestationPremature baby needs to be screenedfor Retinopathy of prematurity.All babies weighing <1500 gm or having a gestational period <32 weeks should be screened with indirect ophthalmoscopybetween 32-36 weeks postconception.,no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,B,A baby born at 28 weeks of gestation,True,,,,,,2026-04-16T16:54:34.635428+00:00
641f160f-eef0-4b8c-9cb8-3241d2d63173,"In a child with active liver failure, the most important prognosis factor for death is –",Increasing transaminases,Increasing bilirubin,Increasing prothrombin time,Gram (–)ve sepsis,D,Gram (–)ve sepsis,"Prognosis of hepatic failure in children Children with hepatic failure have somewhat better prognosis. The prognosis varies considerably with - i) Cause of liver failure ii) Stage of hepatic encephalopathy Poor prognostic factors for mortality If cause of liver failure is —> Wilson disease, idiopathic Stage IV coma —> Most common cause of death is brain stem herniation Age < I year Sepsis Severe hemorrhage Renal failure , Need for dialysis before transplantation For option b & c - ""Pretransplant serum bilirubin concentration and the INR (prothrombin time) of coagulation are not predictive of post transplant survival"".",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,C,Increasing prothrombin time,False,,,,FACTUAL_ERROR,"```json
{
  ""label"": """",
  ""reason"": ""The model chose 'Increasing prothrombin time' (C) as the most important prognostic factor for death, which the gold explanation explicitly states is 'not predictive of post transplant survival'. The correct answer, 'Gram (–)ve sepsis' (D), is supported by the gold explanation listing 'Sepsis' as a 'Poor prognostic factor for mortality'. The model's chosen option is medically incorrect according to the provided information.""
}
```",2026-04-16T16:55:06.790853+00:00
3a13e9bb-48ab-46c1-9d50-e1612840d922,"A patient went into shock immediately after normal delivery, likely cause:",Amniotic fluid embolism,PPH,Uterine inversion,Eclampsia,C,Uterine inversion,"Friends this is one of those questions where we can derive the answer by excluding other options as very little information has been provided to us. Sudden post partum collapse – may be seen in all the four cases viz – amniotic fluid embolism, PPH, uterine inversion and eclampsia. But in case of PPH antecedent H/O excessive blood loss, in eclampsia – H/O antecedent convulsions and in amniotic fluid embolism – H/O abrupt onset of respiratory distress before collapse should be present, which is not given in the question so these options are being excluded. The clinical picture of acute inversion occurring in the third stage of labour is characterised by shock and haemorrhage, the shock being out of proportion to the bleeding. Since this a problem which occurs due to mismanaged third stage of labour, patient doesnot have any complain in the antenatal period or during labour. Uterine inversion – “It should be suspected whenever a woman has unexplained postpartum collapse.” Textbook of Obs, Sheila Balakrishnan, p 489",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,B,PPH,False,,,,REASONING_FAILURE,"```json
{
  ""label"": """",
  ""reason"": ""The model chose PPH, which is a common cause of shock after delivery and not factually incorrect in itself. However, the gold explanation highlights that in the absence of specific details like antecedent excessive blood loss (for PPH), convulsions (for eclampsia), or respiratory distress (for amniotic fluid embolism), uterine inversion is the most likely cause, especially given its characteristic of shock being out of proportion to bleeding and being a diagnosis for 'unexplained postpartum collapse'. The model failed to make this nuanced inference and distinction based on the limited information provided and the specific diagnostic criteria for uterine inversion, instead opting for a generally plausible but less precise answer in this context.""
}
```",2026-04-16T16:56:07.374800+00:00
9bad2095-2dd9-4485-946a-4ef51d16e8a4,"A patient presented with flat topped violaceous papules, thinning of nails and onycholysis. What is the microscopic finding observed in this patient?",Prominent necrotic cell,Suprabasal split,Basal cell degeneration,Acantholysis,C,Basal cell degeneration,Basal degeneration,no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,C,Basal cell degeneration,True,,,,,,2026-04-16T16:56:10.159365+00:00
86da0aa9-4ee5-4d2d-909b-e40e20b97d1c,Which of the following is not. true regarding myelopathy?,Sensory loss of facial area,Brisk jaw jerk,Brisk pectoral jerk,Urgency and incontinence of micturition,B,Brisk jaw jerk,"Brisk jaw jerk(: De Jongs Neurological examination/ p194, 201, 474.'Jaw jerk is exaggerated in supranuclear lesions that are above the mid pons.",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Sensory loss of facial area,False,,,,REASONING_FAILURE,"```json
{
  ""label"": """",
  ""reason"": ""The question asks which statement is 'not true regarding myelopathy'. The model chose option A, 'Sensory loss of facial area'. This statement is indeed not true regarding myelopathy, as facial sensation is mediated by cranial nerves (brainstem), not the spinal cord. However, the correct option is B, 'Brisk jaw jerk', which is also not true regarding myelopathy (it indicates a supranuclear lesion above the mid-pons, not a spinal cord lesion). The model's error is not a factual misunderstanding of option A itself (it correctly identified A as 'not true' for myelopathy). Instead, it failed to make the correct distinction or comparison between options A and B, both of which fit the 'not true' criterion, leading it to select the incorrect option despite its factual accuracy regarding option A's relationship to myelopathy. This indicates an incorrect inference or distinction in selecting the intended correct answer.""
}
```",2026-04-16T16:58:57.908278+00:00
ddb3f2a6-295a-4d4b-8478-5c15049b62a8,Which of the following committees has recommended a 3-year bachelor degree in medical education for rural health service?,High level expe group of universal health program for india,Central bureau of health investigation,Srivastava committee,Sundar committee,A,High level expe group of universal health program for india,High level expe group of universal health program for indiaConcept of 3 years bachelor para-medical course for rural health service was proposed by Ministry of health and family welfare and received backing of Planning Commission of India's High level expe group of universal health program.,no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,C,Srivastava committee,False,,,,REASONING_FAILURE,"```json
{
  ""label"": """",
  ""reason"": ""The model chose 'Srivastava committee', which is known for recommending a shorter duration course (e.g., 2.5-3 years) for health professionals to serve in rural areas. This concept is semantically very close to the '3-year bachelor degree in medical education for rural health service' mentioned in the question. The error lies in failing to distinguish between the Srivastava committee and the 'High level expe group of universal health program for india' as the specific committee intended by the question, rather than a complete factual inaccuracy about the Srivastava committee's recommendations.""
}
```",2026-04-16T16:59:11.839016+00:00
7697c864-514c-4a73-8ce4-ea6cf0d0b651,Sequential arrangement of fetal scans -,Growth scan,Triple marker,Anomalous Scan and NT scan,All,D,All,"AllThe NT scan must be done between 11 and 14 weeks pregnant, because this is when the base of baby's neck is still transparent. (The last day for scan is 13 weeks and 6 days pregnant.)Triple marker test is performed in pregnant women at the end of first trimester and the beginning of the second trimester.The anomaly scan, also sometimes called the anatomy scan, 20 week ultrasound, or level 2 ultrasound, is a pregnancy ultrasound performed between 18-22 weeksA growth scan is an ultrasound scan that determines whether your baby's growth is normal. Doctors typically recommend it for women during the third trimester of pregnancy; one of the reasons it is also a fetal growth scan between 28 weeks and 32 weeks of pregnancy.",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,C,Anomalous Scan and NT scan,False,,,,REASONING_FAILURE,"```json
{
 ""label"": """",
 ""reason"": ""The model correctly identified two components of the sequential arrangement of fetal scans (Anomalous Scan and NT scan) which are medically accurate. However, it failed to infer that 'All' the listed options (Growth scan, Triple marker, Anomalous Scan, and NT scan) are part of the sequential arrangement, thus choosing a partially correct option instead of the most comprehensive and correct answer available. This indicates an incorrect inference or comparison between the options rather than a factual error within the chosen option itself.""
}
```",2026-04-16T17:01:55.689351+00:00
9a3940ff-8c7a-492c-86d4-259c47cef675,Which one of the following is a muscle splitting incision?,Kocher's incision,Rutherford-Morrison incision,Pfannenstiel incision,Lanz incision,D,Lanz incision,"Lanz incisionLanz incision:An oblique (transverse skin crease), muscle splitting incision used for an appendectomy.A modification of McBurney's (Grid Iron) incision.Advantages:Considered cosmetically better.Exposure is better.The extension is easier.Measurements:Incision, appropriate in length to size & obesity of patient - Approximately 2 cm below umbilicus centered on the midclavicular-mid inguinal line.It can be extended medially - With retraction or suitable division of rectus abdominis muscle.",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Kocher's incision,False,,,,FACTUAL_ERROR,"```json
{
  ""label"": """",
  ""reason"": ""The model incorrectly identified Kocher's incision as a muscle-splitting incision. Kocher's incision is a subcostal incision that involves cutting through the rectus abdominis and other abdominal wall muscles, making it a muscle-cutting incision, not muscle-splitting. Lanz incision, the correct answer, is explicitly described as a muscle-splitting incision.""
}
```",2026-04-16T17:02:20.574609+00:00
98ae0eca-84e2-4b3c-95e3-2920fafef1e8,Multiple canals in mandibular premolars are seen in?,Africas,Caucians,Not Recalled,Not Recalled,A,Africas,,no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Africas,True,,,,,,2026-04-16T17:02:40.132167+00:00
5ce754b8-b358-4270-9bd1-8828700a19b1,Which of the following blade angle is appropriate for scaling and root planing,A,B,C,D,B,B,"Blade angulation. (A) 0 degrees: correct angulation for blade insertion. (B) 45 to 90 degrees: correct angulation for scaling and root planing. (C) less than 45 degrees: incorrect angulation for scaling and root planing. (d) More than 90 degrees: incorrect angulation for scaling and root planing, but correct angulation for gingival curettage.",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,C,C,False,,,,FACTUAL_ERROR,"```json
{
  ""label"": """",
  ""reason"": ""The model chose option C ('less than 45 degrees') as appropriate for scaling and root planing. According to the gold explanation, 'less than 45 degrees' is an incorrect angulation for this procedure, making the model's answer medically and factually wrong.""
}
```",2026-04-16T17:02:52.117326+00:00
849b1909-c988-4d0b-8eaf-a716707cbe97,Which pa of brachial plexus do not give branches,Root,Division,Cord,Trunk,B,Division,DivisionDivision does not give branches,no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,B,Division,True,,,,,,2026-04-16T17:02:58.671069+00:00
07d58883-b752-4898-ab70-a1df892ef7bd,"If the Rb gene phosphorylation is defective, which of the following will happen?",Cell cycle will stop at GI phase,Cell cycle will stop at G2 phase,The cell cycle will progress and the cell will divide,There will be no effect on cell cycle as for Rb gene phosphorylation is not needed,A,Cell cycle will stop at GI phase,"Cell cycle will stop at GI phaseRb is a tumor suppressor gene. It normally arrests cell division at G1-S phase. Phosphorylation of Rb gene allows the cell to divide, hence inhibition of phosphorylation (which is the constitutive scenario for Rb gene) arrests the cell in GI phase.RB (Retinoblastoma) geneLocated on chromosome on 13q14Tumor suppressive pocket protein that binds E2F transcription factors in hypophophorylated stateKey negative regulator of G1/S cell cycle transition . Tumors associated: Retinoblastoma, osteosarcoma, Glioblastoma, small cell carcinoma of lung, CA breast & CA bladderSequence: Go- G1- S- G2 - M",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Cell cycle will stop at GI phase,True,,,,,,2026-04-16T17:03:02.375761+00:00
66b9ec80-bfe0-485a-89ae-42e666aab572,Cumulative index is:,Russet's periodontal index,Ramjford's periodontal index,PMA (Massler and Schlour),Gingival index (Loe and Silness),C,PMA (Massler and Schlour),,no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Russet's periodontal index,False,,,,REASONING_FAILURE,"```json
{
  ""label"": """",
  ""reason"": ""The model chose 'Russet's periodontal index' (likely a typo for Russell's Periodontal Index), which is a real dental index that reflects cumulative periodontal damage. However, the correct answer is 'PMA (Massler and Schlour)', which is specifically known and often referred to as a cumulative index for gingival inflammation. Both are dental indices that measure disease extent, making them semantically close. The model failed to make the correct distinction or inference about which specific index is the intended 'Cumulative index' in this context.""
}
```",2026-04-16T17:03:26.116607+00:00
0e46082c-1abc-4330-a12d-6948554559a2,The cells which will proliferate from top to bottom of villi are:,Chief cells,Goblet cells,Paneth cells,Parietal cells,C,Paneth cells,"Paneth cells or zymogen cells are found only in the deeper parts of the intestinal crypts. They contain prominent eosinophilic secretory granules. They also contain high amount of zinc. They are known to produce lysozyme, defensins and TNF alpha that destroy bacteria. They exceptionally migrate towards the base of the crypts of Lieberkuhn instead of going toward the villi",no_rag,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini,gemini-2.5-flash,gemini-2.5-flash,A,Chief cells,False,,,,FACTUAL_ERROR,"```json
{
  ""label"": """",
  ""reason"": ""The question asks about cells associated with 'villi', which are structures of the small intestine. The model incorrectly chose 'Chief cells', which are found in the stomach and are not associated with small intestinal villi. This represents a fundamental factual error regarding the anatomical location of these cell types.""
}
```",2026-04-16T17:03:55.091081+00:00
